,Month,Month Code,County,County Code,Deaths,latitude,longitude
1413,"Jan., 2014",2014/01,"Marion County, IN",18097,13,39.7810289,-86.1365457
1424,"Feb., 2014",2014/02,"Marion County, IN",18097,12,39.7810289,-86.1365457
1447,"Apr., 2014",2014/04,"Marion County, IN",18097,13,39.7810289,-86.1365457
1462,"May, 2014",2014/05,"Marion County, IN",18097,12,39.7810289,-86.1365457
1482,"Jun., 2014",2014/06,"Marion County, IN",18097,10,39.7810289,-86.1365457
1511,"Aug., 2014",2014/08,"Marion County, IN",18097,10,39.7810289,-86.1365457
1543,"Oct., 2014",2014/10,"Marion County, IN",18097,10,39.7810289,-86.1365457
1575,"Dec., 2014",2014/12,"Marion County, IN",18097,13,39.7810289,-86.1365457
1626,"Mar., 2015",2015/03,"Marion County, IN",18097,12,39.7810289,-86.1365457
1681,"Jun., 2015",2015/06,"Marion County, IN",18097,14,39.7810289,-86.1365457
1706,"Jul., 2015",2015/07,"Marion County, IN",18097,12,39.7810289,-86.1365457
1737,"Aug., 2015",2015/08,"Marion County, IN",18097,16,39.7810289,-86.1365457
1757,"Sep., 2015",2015/09,"Marion County, IN",18097,15,39.7810289,-86.1365457
1786,"Oct., 2015",2015/10,"Marion County, IN",18097,14,39.7810289,-86.1365457
1811,"Nov., 2015",2015/11,"Marion County, IN",18097,21,39.7810289,-86.1365457
1881,"Mar., 2016",2016/03,"Marion County, IN",18097,13,39.7810289,-86.1365457
1902,"Apr., 2016",2016/04,"Marion County, IN",18097,20,39.7810289,-86.1365457
1921,"May, 2016",2016/05,"Marion County, IN",18097,16,39.7810289,-86.1365457
1948,"Jun., 2016",2016/06,"Marion County, IN",18097,10,39.7810289,-86.1365457
1975,"Jul., 2016",2016/07,"Marion County, IN",18097,22,39.7810289,-86.1365457
2000,"Aug., 2016",2016/08,"Marion County, IN",18097,13,39.7810289,-86.1365457
2030,"Sep., 2016",2016/09,"Marion County, IN",18097,20,39.7810289,-86.1365457
2080,"Nov., 2016",2016/11,"Marion County, IN",18097,19,39.7810289,-86.1365457
2106,"Dec., 2016",2016/12,"Marion County, IN",18097,12,39.7810289,-86.1365457
238,"Dec., 2007",2007/12,"Mecklenburg County, NC",37119,14,35.2356385,-80.8139485
1352,"Sep., 2013",2013/09,"Mecklenburg County, NC",37119,10,35.2356385,-80.8139485
1767,"Sep., 2015",2015/09,"Mecklenburg County, NC",37119,12,35.2356385,-80.8139485
6,"Jan., 2007",2007/01,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
24,"Feb., 2007",2007/02,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
41,"Mar., 2007",2007/03,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
57,"Apr., 2007",2007/04,"Miami-Dade County, FL",12086,23,25.6364246,-80.4989467
77,"May, 2007",2007/05,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
100,"Jun., 2007",2007/06,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
119,"Jul., 2007",2007/07,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
145,"Aug., 2007",2007/08,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
166,"Sep., 2007",2007/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
188,"Oct., 2007",2007/10,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
208,"Nov., 2007",2007/11,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
229,"Dec., 2007",2007/12,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
248,"Jan., 2008",2008/01,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
264,"Feb., 2008",2008/02,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
276,"Mar., 2008",2008/03,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
294,"Apr., 2008",2008/04,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
315,"May, 2008",2008/05,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
336,"Jun., 2008",2008/06,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
358,"Jul., 2008",2008/07,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
378,"Aug., 2008",2008/08,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
398,"Sep., 2008",2008/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
418,"Oct., 2008",2008/10,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
457,"Dec., 2008",2008/12,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
473,"Jan., 2009",2009/01,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
484,"Feb., 2009",2009/02,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
497,"Mar., 2009",2009/03,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
511,"Apr., 2009",2009/04,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
529,"May, 2009",2009/05,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
545,"Jun., 2009",2009/06,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
564,"Jul., 2009",2009/07,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
585,"Aug., 2009",2009/08,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
600,"Sep., 2009",2009/09,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
628,"Nov., 2009",2009/11,"Miami-Dade County, FL",12086,23,25.6364246,-80.4989467
658,"Jan., 2010",2010/01,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
681,"Mar., 2010",2010/03,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
696,"Apr., 2010",2010/04,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
715,"May, 2010",2010/05,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
728,"Jun., 2010",2010/06,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
765,"Aug., 2010",2010/08,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
782,"Sep., 2010",2010/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
798,"Oct., 2010",2010/10,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
813,"Nov., 2010",2010/11,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
829,"Dec., 2010",2010/12,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
843,"Jan., 2011",2011/01,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
855,"Feb., 2011",2011/02,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
867,"Mar., 2011",2011/03,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
880,"Apr., 2011",2011/04,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
896,"May, 2011",2011/05,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
912,"Jun., 2011",2011/06,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
929,"Jul., 2011",2011/07,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
945,"Aug., 2011",2011/08,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
963,"Sep., 2011",2011/09,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
983,"Oct., 2011",2011/10,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
996,"Nov., 2011",2011/11,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
1008,"Dec., 2011",2011/12,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1022,"Jan., 2012",2012/01,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1036,"Feb., 2012",2012/02,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
1050,"Mar., 2012",2012/03,"Miami-Dade County, FL",12086,24,25.6364246,-80.4989467
1078,"May, 2012",2012/05,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1098,"Jun., 2012",2012/06,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1114,"Jul., 2012",2012/07,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1134,"Aug., 2012",2012/08,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1155,"Sep., 2012",2012/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
1171,"Oct., 2012",2012/10,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
1187,"Nov., 2012",2012/11,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
1204,"Dec., 2012",2012/12,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1217,"Jan., 2013",2013/01,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1232,"Feb., 2013",2013/02,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
1247,"Mar., 2013",2013/03,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
1262,"Apr., 2013",2013/04,"Miami-Dade County, FL",12086,23,25.6364246,-80.4989467
1276,"May, 2013",2013/05,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
1290,"Jun., 2013",2013/06,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1308,"Jul., 2013",2013/07,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1328,"Aug., 2013",2013/08,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
1345,"Sep., 2013",2013/09,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
1360,"Oct., 2013",2013/10,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1378,"Nov., 2013",2013/11,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1396,"Dec., 2013",2013/12,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1411,"Jan., 2014",2014/01,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1422,"Feb., 2014",2014/02,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
1433,"Mar., 2014",2014/03,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
1445,"Apr., 2014",2014/04,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
1459,"May, 2014",2014/05,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
1478,"Jun., 2014",2014/06,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
1497,"Jul., 2014",2014/07,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1509,"Aug., 2014",2014/08,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1524,"Sep., 2014",2014/09,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
1540,"Oct., 2014",2014/10,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1557,"Nov., 2014",2014/11,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
1573,"Dec., 2014",2014/12,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
1592,"Jan., 2015",2015/01,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
1610,"Feb., 2015",2015/02,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
1624,"Mar., 2015",2015/03,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1639,"Apr., 2015",2015/04,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
1656,"May, 2015",2015/05,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
1679,"Jun., 2015",2015/06,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
1701,"Jul., 2015",2015/07,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
1733,"Aug., 2015",2015/08,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1755,"Sep., 2015",2015/09,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
1782,"Oct., 2015",2015/10,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
1807,"Nov., 2015",2015/11,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1829,"Dec., 2015",2015/12,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
1849,"Jan., 2016",2016/01,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1865,"Feb., 2016",2016/02,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1878,"Mar., 2016",2016/03,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
1898,"Apr., 2016",2016/04,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
1918,"May, 2016",2016/05,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
1942,"Jun., 2016",2016/06,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
1970,"Jul., 2016",2016/07,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
1996,"Aug., 2016",2016/08,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
2026,"Sep., 2016",2016/09,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
2052,"Oct., 2016",2016/10,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
2077,"Nov., 2016",2016/11,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
2102,"Dec., 2016",2016/12,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
52,"Mar., 2007",2007/03,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
137,"Jul., 2007",2007/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
181,"Sep., 2007",2007/09,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035
201,"Oct., 2007",2007/10,"Milwaukee County, WI",55079,14,43.01641545,-87.97373035
372,"Jul., 2008",2008/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
541,"May, 2009",2009/05,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035
761,"Jul., 2010",2010/07,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035
1044,"Feb., 2012",2012/02,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1148,"Aug., 2012",2012/08,"Milwaukee County, WI",55079,18,43.01641545,-87.97373035
1181,"Oct., 2012",2012/10,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1342,"Aug., 2013",2013/08,"Milwaukee County, WI",55079,17,43.01641545,-87.97373035
1357,"Sep., 2013",2013/09,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035
1442,"Mar., 2014",2014/03,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1520,"Aug., 2014",2014/08,"Milwaukee County, WI",55079,14,43.01641545,-87.97373035
1588,"Dec., 2014",2014/12,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1606,"Jan., 2015",2015/01,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035
1649,"Apr., 2015",2015/04,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035
1672,"May, 2015",2015/05,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035
1696,"Jun., 2015",2015/06,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1726,"Jul., 2015",2015/07,"Milwaukee County, WI",55079,19,43.01641545,-87.97373035
1799,"Oct., 2015",2015/10,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1822,"Nov., 2015",2015/11,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1893,"Mar., 2016",2016/03,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035
1913,"Apr., 2016",2016/04,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035
1963,"Jun., 2016",2016/06,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
1989,"Jul., 2016",2016/07,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035
2021,"Aug., 2016",2016/08,"Milwaukee County, WI",55079,21,43.01641545,-87.97373035
2045,"Sep., 2016",2016/09,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
2070,"Oct., 2016",2016/10,"Milwaukee County, WI",55079,20,43.01641545,-87.97373035
2121,"Dec., 2016",2016/12,"Milwaukee County, WI",55079,16,43.01641545,-87.97373035
2047,"Oct., 2016",2016/10,"Mobile County, AL",1097,12,30.6488242,-88.194642
1778,"Oct., 2015",2015/10,"Monterey County, CA",6053,10,36.2231079,-121.3877428
1957,"Jun., 2016",2016/06,"Montgomery County, OH",39113,11,39.6837328,-84.2854817
2013,"Aug., 2016",2016/08,"Montgomery County, OH",39113,10,39.6837328,-84.2854817
71,"Apr., 2007",2007/04,"Montgomery County, VA",51121,10,37.1810438,-80.3918782
1591,"Jan., 2015",2015/01,"New Castle County, DE",10003,10,39.6159851,-75.662956
304,"Apr., 2008",2008/04,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741
1029,"Jan., 2012",2012/01,"Oklahoma County, OK",40109,10,35.5533328,-97.4367741
1336,"Aug., 2013",2013/08,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741
1719,"Jul., 2015",2015/07,"Oklahoma County, OK",40109,10,35.5533328,-97.4367741
1929,"May, 2016",2016/05,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741
2014,"Aug., 2016",2016/08,"Oklahoma County, OK",40109,13,35.5533328,-97.4367741
262,"Feb., 2008",2008/02,"Orange County, CA",6059,10,33.7500378,-117.8704931
1457,"May, 2014",2014/05,"Orange County, CA",6059,13,33.7500378,-117.8704931
78,"May, 2007",2007/05,"Orange County, FL",12095,17,28.495156,-81.3111658
120,"Jul., 2007",2007/07,"Orange County, FL",12095,11,28.495156,-81.3111658
316,"May, 2008",2008/05,"Orange County, FL",12095,12,28.495156,-81.3111658
419,"Oct., 2008",2008/10,"Orange County, FL",12095,12,28.495156,-81.3111658
629,"Nov., 2009",2009/11,"Orange County, FL",12095,11,28.495156,-81.3111658
881,"Apr., 2011",2011/04,"Orange County, FL",12095,10,28.495156,-81.3111658
1172,"Oct., 2012",2012/10,"Orange County, FL",12095,14,28.495156,-81.3111658
1460,"May, 2014",2014/05,"Orange County, FL",12095,10,28.495156,-81.3111658
1479,"Jun., 2014",2014/06,"Orange County, FL",12095,11,28.495156,-81.3111658
1879,"Mar., 2016",2016/03,"Orange County, FL",12095,15,28.495156,-81.3111658
1943,"Jun., 2016",2016/06,"Orange County, FL",12095,25,28.495156,-81.3111658
1971,"Jul., 2016",2016/07,"Orange County, FL",12095,12,28.495156,-81.3111658
8,"Jan., 2007",2007/01,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
28,"Feb., 2007",2007/02,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
43,"Mar., 2007",2007/03,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134
81,"May, 2007",2007/05,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
103,"Jun., 2007",2007/06,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
125,"Jul., 2007",2007/07,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
150,"Aug., 2007",2007/08,"Orleans Parish, LA",22071,25,30.0801436,-89.9319134
171,"Sep., 2007",2007/09,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
190,"Oct., 2007",2007/10,"Orleans Parish, LA",22071,22,30.0801436,-89.9319134
213,"Nov., 2007",2007/11,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
232,"Dec., 2007",2007/12,"Orleans Parish, LA",22071,13,30.0801436,-89.9319134
251,"Jan., 2008",2008/01,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
266,"Feb., 2008",2008/02,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
