,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population,
1411,"Jan., 2014",2014/01,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,669,000",
1422,"Feb., 2014",2014/02,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,"2,669,000",
1433,"Mar., 2014",2014/03,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,"2,669,000",
1445,"Apr., 2014",2014/04,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,"2,669,000",
1459,"May, 2014",2014/05,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467,"2,669,000",
1478,"Jun., 2014",2014/06,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,"2,669,000",
1497,"Jul., 2014",2014/07,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467,"2,669,000",
1509,"Aug., 2014",2014/08,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467,"2,669,000",
1524,"Sep., 2014",2014/09,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,"2,669,000",
1540,"Oct., 2014",2014/10,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467,"2,669,000",
1557,"Nov., 2014",2014/11,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467,"2,669,000",
1573,"Dec., 2014",2014/12,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,"2,669,000",
1592,"Jan., 2015",2015/01,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467,"2,693,000",
1610,"Feb., 2015",2015/02,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,"2,693,000",
1624,"Mar., 2015",2015/03,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467,"2,693,000",
1639,"Apr., 2015",2015/04,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467,"2,693,000",
1656,"May, 2015",2015/05,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467,"2,693,000",
1679,"Jun., 2015",2015/06,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467,"2,693,000",
1701,"Jul., 2015",2015/07,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,"2,693,000",
1733,"Aug., 2015",2015/08,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467,"2,693,000",
1755,"Sep., 2015",2015/09,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,"2,693,000",
1782,"Oct., 2015",2015/10,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,"2,693,000",
1807,"Nov., 2015",2015/11,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,693,000",
1829,"Dec., 2015",2015/12,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,"2,693,000",
1849,"Jan., 2016",2016/01,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,751,796",
1865,"Feb., 2016",2016/02,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467,"2,751,796",
1878,"Mar., 2016",2016/03,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467,"2,751,796",
1898,"Apr., 2016",2016/04,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,"2,751,796",
1918,"May, 2016",2016/05,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,"2,751,796",
1942,"Jun., 2016",2016/06,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,"2,751,796",
1970,"Jul., 2016",2016/07,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,751,796",
1996,"Aug., 2016",2016/08,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,"2,751,796",
2026,"Sep., 2016",2016/09,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,751,796",
2052,"Oct., 2016",2016/10,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,"2,751,796",
2077,"Nov., 2016",2016/11,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,"2,751,796",
2102,"Dec., 2016",2016/12,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,"2,751,796",
52,"Mar., 2007",2007/03,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"952,185",
137,"Jul., 2007",2007/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"952,185",
181,"Sep., 2007",2007/09,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035,"952,185",
201,"Oct., 2007",2007/10,"Milwaukee County, WI",55079,14,43.01641545,-87.97373035,"952,185",
372,"Jul., 2008",2008/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"953,973",
541,"May, 2009",2009/05,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035,"959,521",
761,"Jul., 2010",2010/07,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035,"948,301",
1044,"Feb., 2012",2012/02,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"955,063",
1148,"Aug., 2012",2012/08,"Milwaukee County, WI",55079,18,43.01641545,-87.97373035,"955,063",
1181,"Oct., 2012",2012/10,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"955,063",
1342,"Aug., 2013",2013/08,"Milwaukee County, WI",55079,17,43.01641545,-87.97373035,"599,756",
1357,"Sep., 2013",2013/09,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035,"599,756",
1442,"Mar., 2014",2014/03,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"957,913",
1520,"Aug., 2014",2014/08,"Milwaukee County, WI",55079,14,43.01641545,-87.97373035,"957,913",
1588,"Dec., 2014",2014/12,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"957,913",
1606,"Jan., 2015",2015/01,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035,"957,735",
1649,"Apr., 2015",2015/04,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035,"957,735",
1672,"May, 2015",2015/05,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035,"957,735",
1696,"Jun., 2015",2015/06,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"957,735",
1726,"Jul., 2015",2015/07,"Milwaukee County, WI",55079,19,43.01641545,-87.97373035,"957,735",
1799,"Oct., 2015",2015/10,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"957,735",
1822,"Nov., 2015",2015/11,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"957,735",
1893,"Mar., 2016",2016/03,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035,"595,047",
1913,"Apr., 2016",2016/04,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035,"595,047",
1963,"Jun., 2016",2016/06,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"595,047",
1989,"Jul., 2016",2016/07,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035,"595,047",
2021,"Aug., 2016",2016/08,"Milwaukee County, WI",55079,21,43.01641545,-87.97373035,"595,047",
2045,"Sep., 2016",2016/09,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035,"595,047",
2070,"Oct., 2016",2016/10,"Milwaukee County, WI",55079,20,43.01641545,-87.97373035,"595,047",
2121,"Dec., 2016",2016/12,"Milwaukee County, WI",55079,16,43.01641545,-87.97373035,"595,047",
2047,"Oct., 2016",2016/10,"Mobile County, AL",1097,12,30.6488242,-88.194642,"413,955",
1778,"Oct., 2015",2015/10,"Monterey County, CA",6053,10,36.2231079,-121.3877428,"433,898",
1957,"Jun., 2016",2016/06,"Montgomery County, OH",39113,11,39.6837328,-84.2854817,"535,153",
2013,"Aug., 2016",2016/08,"Montgomery County, OH",39113,10,39.6837328,-84.2854817,"535,153",
71,"Apr., 2007",2007/04,"Montgomery County, VA",51121,10,37.1810438,-80.3918782,"89,284",
1591,"Jan., 2015",2015/01,"New Castle County, DE",10003,10,39.6159851,-75.662956,"556,779",
304,"Apr., 2008",2008/04,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741,"3,669,000",
1029,"Jan., 2012",2012/01,"Oklahoma County, OK",40109,10,35.5533328,-97.4367741,"3,815,000",
1336,"Aug., 2013",2013/08,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741,"3,850,000",
1719,"Jul., 2015",2015/07,"Oklahoma County, OK",40109,10,35.5533328,-97.4367741,"3,904,000",
1929,"May, 2016",2016/05,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741,"3,921,000",
2014,"Aug., 2016",2016/08,"Oklahoma County, OK",40109,13,35.5533328,-97.4367741,"3,921,000",
262,"Feb., 2008",2008/02,"Orange County, CA",6059,10,33.7500378,-117.8704931,"2,989,000",
1457,"May, 2014",2014/05,"Orange County, CA",6059,13,33.7500378,-117.8704931,"3,145,000",
78,"May, 2007",2007/05,"Orange County, FL",12095,17,28.495156,-81.3111658,"1,066,000",
120,"Jul., 2007",2007/07,"Orange County, FL",12095,11,28.495156,-81.3111658,"1,066,000",
316,"May, 2008",2008/05,"Orange County, FL",12095,12,28.495156,-81.3111658,"1,076,000",
419,"Oct., 2008",2008/10,"Orange County, FL",12095,12,28.495156,-81.3111658,"1,076,000",
629,"Nov., 2009",2009/11,"Orange County, FL",12095,11,28.495156,-81.3111658,"1,086,000",
881,"Apr., 2011",2011/04,"Orange County, FL",12095,10,28.495156,-81.3111658,"1,170,000",
1172,"Oct., 2012",2012/10,"Orange County, FL",12095,14,28.495156,-81.3111658,"1,203,000",
1460,"May, 2014",2014/05,"Orange County, FL",12095,10,28.495156,-81.3111658,"1,256,000",
1479,"Jun., 2014",2014/06,"Orange County, FL",12095,11,28.495156,-81.3111658,"1,256,000",
1879,"Mar., 2016",2016/03,"Orange County, FL",12095,15,28.495156,-81.3111658,"1,348,975",
1943,"Jun., 2016",2016/06,"Orange County, FL",12095,25,28.495156,-81.3111658,"1,348,975",
1971,"Jul., 2016",2016/07,"Orange County, FL",12095,12,28.495156,-81.3111658,"1,348,975",
8,"Jan., 2007",2007/01,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,"288,113",
28,"Feb., 2007",2007/02,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"288,113",
43,"Mar., 2007",2007/03,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134,"288,113",
81,"May, 2007",2007/05,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"288,113",
103,"Jun., 2007",2007/06,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"288,113",
125,"Jul., 2007",2007/07,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"288,113",
150,"Aug., 2007",2007/08,"Orleans Parish, LA",22071,25,30.0801436,-89.9319134,"288,113",
171,"Sep., 2007",2007/09,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"288,113",
190,"Oct., 2007",2007/10,"Orleans Parish, LA",22071,22,30.0801436,-89.9319134,"288,113",
213,"Nov., 2007",2007/11,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,"288,113",
232,"Dec., 2007",2007/12,"Orleans Parish, LA",22071,13,30.0801436,-89.9319134,"288,113",
251,"Jan., 2008",2008/01,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"336,644",
266,"Feb., 2008",2008/02,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,"336,644",
280,"Mar., 2008",2008/03,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"336,644",
297,"Apr., 2008",2008/04,"Orleans Parish, LA",22071,20,30.0801436,-89.9319134,"336,644",
319,"May, 2008",2008/05,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"336,644",
340,"Jun., 2008",2008/06,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134,"336,644",
362,"Jul., 2008",2008/07,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134,"336,644",
381,"Aug., 2008",2008/08,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,"336,644",
425,"Oct., 2008",2008/10,"Orleans Parish, LA",22071,10,30.0801436,-89.9319134,"336,644",
486,"Feb., 2009",2009/02,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"354,850",
499,"Mar., 2009",2009/03,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"354,850",
514,"Apr., 2009",2009/04,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"354,850",
533,"May, 2009",2009/05,"Orleans Parish, LA",22071,18,30.0801436,-89.9319134,"354,850",
550,"Jun., 2009",2009/06,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134,"354,850",
569,"Jul., 2009",2009/07,"Orleans Parish, LA",22071,21,30.0801436,-89.9319134,"354,850",
587,"Aug., 2009",2009/08,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,"354,850",
602,"Sep., 2009",2009/09,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"354,850",
662,"Jan., 2010",2010/01,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"347,903",
671,"Feb., 2010",2010/02,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"347,903",
684,"Mar., 2010",2010/03,"Orleans Parish, LA",22071,19,30.0801436,-89.9319134,"347,903",
701,"Apr., 2010",2010/04,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134,"347,903",
719,"May, 2010",2010/05,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,"347,903",
733,"Jun., 2010",2010/06,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,"347,903",
